id,genre,lead_actor_tier,writer_experience,channel,episodes,budget_billion_won,release_quarter,timeslot,is_remake,lead_actor_age,avg_rating
5100,법정,1,30,OTT,24,12.4,4,평일저녁,0,44,11.47
5101,스릴러,5,12,지상파,8,36.4,4,평일저녁,0,30,7.77
5102,로맨스,2,12,OTT,16,89.2,3,평일저녁,0,25,11.87
5103,법정,4,23,지상파,16,24.7,2,평일저녁,0,21,12.12
5104,판타지,3,2,지상파,16,44.9,3,주말저녁,0,39,10.53
5105,코미디,4,10,OTT,8,90.0,1,주말저녁,0,30,14.59
5106,스릴러,2,13,지상파,24,80.4,1,평일저녁,0,45,10.29
5107,판타지,3,8,지상파,20,45.6,4,주말저녁,0,25,10.08
5108,사극,5,16,케이블,16,48.5,3,평일심야,0,20,5.96
5109,스릴러,5,19,지상파,20,90.5,2,평일저녁,1,38,12.43
5110,의학,2,0,지상파,20,33.5,2,평일저녁,0,43,13.41
5111,사극,4,16,지상파,16,79.3,2,주말저녁,0,48,10.97
5112,로맨스,1,12,OTT,24,46.8,2,평일저녁,0,20,10.3
5113,사극,4,18,케이블,8,47.3,2,평일심야,1,49,7.41
5114,판타지,1,19,OTT,16,55.4,3,평일저녁,0,38,10.0
5115,코미디,3,4,케이블,16,25.2,4,주말저녁,0,42,8.26
5116,판타지,1,19,지상파,8,20.3,1,평일심야,0,22,10.3
5117,의학,2,15,지상파,24,24.5,3,평일심야,0,20,10.56
5118,의학,1,9,지상파,8,95.8,3,주말심야,0,39,14.66
5119,판타지,2,24,지상파,16,38.2,4,평일저녁,0,39,8.43
5120,코미디,2,13,OTT,16,5.7,4,평일저녁,0,27,11.27
5121,스릴러,4,10,지상파,16,92.8,2,평일심야,0,48,8.6
5122,스릴러,3,14,케이블,16,13.3,4,평일저녁,0,31,9.27
5123,법정,5,24,지상파,8,81.3,4,평일저녁,0,35,12.33
5124,스릴러,2,30,케이블,16,88.9,2,평일저녁,0,24,12.37
5125,코미디,5,23,지상파,8,55.0,3,평일저녁,0,28,8.79
5126,로맨스,4,10,케이블,12,63.9,1,평일심야,1,32,10.18
5127,판타지,3,27,케이블,16,44.6,1,평일저녁,0,24,9.01
5128,사극,4,16,OTT,24,62.7,4,주말심야,0,23,5.14
5129,사극,1,30,지상파,24,72.6,1,주말저녁,0,49,12.32
5130,로맨스,1,22,지상파,24,65.2,1,주말저녁,0,49,13.02
5131,법정,3,18,OTT,16,36.3,4,주말심야,0,41,9.11
5132,사극,5,6,지상파,16,20.2,3,평일심야,0,47,10.05
5133,스릴러,1,28,지상파,16,94.6,1,주말심야,0,45,11.06
5134,의학,4,9,지상파,20,14.9,3,주말저녁,0,38,12.04
5135,법정,1,10,지상파,8,22.9,1,평일저녁,0,35,15.24
5136,사극,1,29,OTT,24,67.8,4,평일저녁,0,37,12.93
5137,법정,4,17,OTT,24,61.0,3,평일심야,0,22,4.3
5138,코미디,3,16,지상파,16,26.7,4,주말저녁,0,47,11.05
5139,법정,3,16,케이블,12,86.4,1,주말저녁,0,23,11.14
5140,사극,5,22,OTT,12,41.4,1,주말저녁,1,50,9.21
5141,법정,2,5,지상파,16,53.9,4,평일저녁,0,41,10.58
5142,스릴러,3,25,지상파,16,30.3,3,평일저녁,1,22,11.85
5143,스릴러,2,10,케이블,16,71.7,1,주말심야,0,25,8.35
5144,판타지,1,24,지상파,16,91.0,4,평일저녁,0,40,14.79
5145,판타지,2,29,지상파,24,97.5,2,평일저녁,0,20,14.52
5146,의학,3,1,케이블,24,79.1,1,평일저녁,0,33,9.94
5147,법정,2,3,지상파,16,30.1,1,주말저녁,0,30,11.98
5148,법정,4,0,케이블,16,85.8,2,평일저녁,0,44,7.29
5149,의학,3,17,OTT,16,21.7,1,평일저녁,0,29,7.89
5150,판타지,2,5,케이블,20,91.2,4,평일저녁,0,27,9.39
5151,사극,4,16,케이블,16,44.5,4,평일저녁,1,41,9.47
5152,코미디,1,0,지상파,12,58.2,3,주말저녁,0,41,12.75
5153,로맨스,4,28,OTT,12,28.5,1,주말심야,0,46,10.3
5154,법정,5,16,지상파,32,75.7,1,평일저녁,0,42,6.48
5155,법정,1,6,지상파,20,22.4,3,평일저녁,0,36,9.6
5156,코미디,1,24,케이블,16,92.6,2,주말저녁,0,36,13.78
5157,로맨스,1,5,OTT,8,50.7,4,평일심야,0,45,8.2
5158,법정,3,25,지상파,16,45.9,1,평일심야,1,32,9.84
5159,법정,5,24,케이블,24,7.9,4,주말저녁,0,50,7.1
5160,스릴러,1,11,지상파,12,75.7,4,평일저녁,0,33,12.51
5161,스릴러,5,8,지상파,20,62.1,2,주말저녁,0,25,7.79
5162,의학,2,28,OTT,12,54.0,4,주말저녁,0,36,12.38
5163,로맨스,3,26,케이블,20,28.9,2,주말심야,1,38,5.72
5164,스릴러,1,20,지상파,16,42.2,2,평일저녁,0,38,13.36
5165,스릴러,2,3,케이블,16,36.8,1,평일저녁,1,25,9.14
5166,코미디,2,6,케이블,16,91.4,2,주말저녁,0,45,10.31
5167,로맨스,5,22,지상파,16,41.8,3,평일저녁,0,36,12.07
5168,판타지,5,0,지상파,20,40.6,2,평일저녁,0,32,9.9
5169,스릴러,5,26,케이블,16,59.9,2,주말저녁,1,40,7.42
5170,스릴러,1,18,케이블,16,9.9,2,평일저녁,0,21,9.19
5171,사극,5,4,OTT,24,58.6,2,평일저녁,1,37,5.96
5172,판타지,1,20,지상파,24,71.9,1,주말심야,0,21,10.49
5173,의학,2,8,OTT,16,46.9,2,평일저녁,0,27,11.85
5174,법정,2,2,케이블,8,80.0,2,주말심야,0,29,9.3
5175,법정,1,29,케이블,20,86.2,4,평일저녁,0,26,11.91
5176,코미디,1,19,지상파,20,19.1,4,주말저녁,0,45,14.46
5177,로맨스,3,10,지상파,12,63.0,1,주말저녁,0,41,11.71
5178,법정,4,23,OTT,24,71.6,3,평일저녁,0,32,9.72
5179,스릴러,4,16,지상파,8,81.9,2,평일저녁,0,32,9.73
5180,판타지,4,18,OTT,8,80.3,4,평일저녁,0,42,9.99
5181,법정,4,6,지상파,16,41.0,4,주말심야,0,28,3.67
5182,의학,5,1,지상파,8,67.2,1,평일저녁,0,35,6.81
5183,판타지,5,5,케이블,8,27.9,3,주말저녁,0,41,6.86
5184,법정,5,27,OTT,16,86.7,1,평일저녁,0,43,7.61
5185,코미디,2,5,케이블,16,74.0,1,주말저녁,0,26,8.57
5186,코미디,2,5,케이블,20,19.6,2,주말저녁,0,48,9.93
5187,법정,4,8,OTT,16,18.0,1,평일심야,0,20,6.16
5188,스릴러,4,26,지상파,12,47.9,4,평일심야,0,45,6.16
5189,스릴러,2,27,케이블,16,9.7,3,평일심야,0,40,7.74
5190,법정,5,16,OTT,8,87.1,2,주말심야,0,41,7.8
5191,법정,5,23,지상파,24,35.1,3,주말심야,1,31,8.03
5192,판타지,1,22,지상파,16,91.5,4,평일저녁,0,35,12.26
5193,스릴러,3,16,지상파,16,80.6,4,주말저녁,0,42,11.67
5194,코미디,1,5,지상파,24,29.7,1,주말저녁,0,50,12.58
5195,로맨스,3,7,케이블,16,26.1,2,평일심야,0,23,9.99
5196,법정,3,12,지상파,16,12.2,4,평일저녁,0,31,11.07
5197,판타지,5,15,지상파,16,91.1,4,주말저녁,0,22,12.07
5198,스릴러,4,14,케이블,20,71.1,4,평일저녁,0,29,9.5
5199,의학,1,0,지상파,16,54.0,3,평일저녁,0,29,12.19
5200,의학,2,18,지상파,16,77.2,2,평일저녁,0,43,11.58
5201,법정,2,18,케이블,12,39.3,4,평일저녁,0,23,10.01
5202,스릴러,3,25,OTT,20,74.0,4,주말저녁,0,37,12.37
5203,판타지,5,13,지상파,16,74.1,4,주말심야,0,20,10.61
5204,법정,2,18,지상파,12,24.9,4,평일저녁,0,38,7.5
5205,로맨스,5,29,OTT,20,13.4,1,평일저녁,0,29,10.42
5206,판타지,2,4,케이블,12,59.8,3,평일저녁,0,34,11.64
5207,코미디,2,0,지상파,8,22.2,4,평일심야,0,33,9.75
5208,코미디,2,27,OTT,8,70.6,3,평일저녁,0,38,9.59
5209,법정,2,13,케이블,16,71.4,4,주말저녁,1,34,9.39
5210,스릴러,1,21,지상파,24,34.3,2,주말저녁,0,45,9.42
5211,판타지,5,9,지상파,16,36.3,4,평일저녁,1,40,8.03
5212,판타지,2,21,케이블,16,58.1,1,평일저녁,0,40,9.78
5213,판타지,5,15,지상파,16,87.3,2,주말저녁,0,35,9.63
5214,스릴러,1,20,지상파,8,81.9,1,주말저녁,0,20,14.57
5215,판타지,3,15,지상파,20,50.9,3,평일저녁,0,23,7.18
5216,판타지,3,15,케이블,16,95.4,3,주말저녁,0,38,7.31
5217,의학,2,2,지상파,24,12.0,4,주말심야,0,45,6.85
5218,스릴러,5,25,지상파,12,19.3,2,주말저녁,0,30,7.93
5219,법정,3,19,OTT,16,79.0,3,주말저녁,0,22,9.02
5220,로맨스,1,16,OTT,20,88.0,1,주말저녁,0,49,11.4
5221,사극,4,1,지상파,24,31.9,3,주말심야,0,27,7.69
5222,코미디,5,28,OTT,20,74.6,3,평일심야,0,39,8.27
5223,의학,5,16,케이블,16,7.3,4,주말저녁,0,50,7.42
5224,판타지,5,19,케이블,24,45.4,1,주말저녁,0,26,7.3
5225,법정,5,10,지상파,16,34.2,3,평일심야,0,26,6.01
5226,법정,5,22,지상파,16,6.7,4,평일저녁,1,50,9.33
5227,사극,4,25,지상파,16,99.2,4,주말저녁,0,27,11.28
5228,로맨스,2,15,케이블,16,44.9,1,주말저녁,0,30,6.33
5229,의학,1,22,OTT,16,77.8,2,주말심야,0,45,8.7
5230,로맨스,3,21,지상파,20,79.3,1,주말저녁,0,48,11.95
5231,의학,1,23,케이블,20,5.4,4,주말심야,0,43,9.19
5232,로맨스,2,2,OTT,16,16.3,3,주말저녁,0,47,6.33
5233,의학,4,15,케이블,24,68.5,4,주말저녁,0,34,7.81
5234,스릴러,1,23,OTT,24,95.9,2,평일저녁,1,47,9.54
5235,스릴러,4,6,지상파,12,46.0,1,평일저녁,1,27,10.07
5236,법정,5,18,OTT,8,32.5,4,주말저녁,0,33,5.8
5237,법정,5,2,케이블,20,20.5,4,주말저녁,0,48,8.87
5238,판타지,3,3,지상파,16,44.1,4,평일심야,0,20,8.21
5239,사극,2,1,케이블,12,75.3,1,평일심야,0,21,7.98
5240,의학,3,15,지상파,8,29.6,3,평일저녁,0,36,10.65
5241,로맨스,1,5,케이블,20,24.3,3,평일심야,0,47,10.03
5242,로맨스,2,14,OTT,16,57.0,1,평일저녁,0,21,8.77
5243,판타지,5,5,지상파,24,57.8,2,평일저녁,1,20,7.51
5244,스릴러,5,19,OTT,16,68.9,4,평일심야,0,38,6.99
5245,의학,3,24,OTT,24,48.0,3,주말저녁,0,28,8.87
5246,사극,2,10,OTT,16,47.4,4,평일심야,0,41,7.4
5247,법정,2,24,지상파,20,60.5,2,평일저녁,1,24,10.72
5248,판타지,1,1,케이블,12,31.9,3,주말저녁,0,32,12.25
5249,법정,3,21,지상파,16,60.9,1,주말저녁,0,33,10.66
5250,코미디,3,17,케이블,16,43.8,2,평일저녁,0,46,10.56
5251,코미디,1,13,지상파,24,28.5,2,평일저녁,1,29,6.61
5252,스릴러,5,0,지상파,16,15.0,1,평일심야,0,24,6.08
5253,법정,4,29,지상파,16,51.1,2,평일저녁,0,28,10.58
5254,법정,5,9,OTT,8,66.6,3,평일심야,1,34,6.78
5255,스릴러,1,9,지상파,20,84.9,1,평일저녁,0,26,12.62
5256,사극,2,23,OTT,8,56.7,4,주말저녁,0,37,9.43
5257,판타지,2,5,OTT,16,87.9,4,평일심야,0,40,6.62
5258,의학,1,28,OTT,12,55.6,4,주말저녁,1,47,11.23
5259,의학,1,26,지상파,20,63.1,3,주말심야,0,21,13.31
5260,코미디,2,19,OTT,24,56.7,3,주말저녁,0,47,9.26
5261,의학,2,10,지상파,24,63.2,4,평일저녁,0,45,11.5
5262,로맨스,1,29,OTT,8,30.9,3,주말심야,0,34,8.53
5263,법정,2,29,지상파,20,71.1,4,주말저녁,0,26,11.69
5264,스릴러,4,13,케이블,12,48.8,4,평일심야,0,46,9.92
5265,사극,2,13,OTT,16,12.1,2,주말저녁,0,44,8.08
5266,로맨스,3,13,케이블,24,61.9,1,평일심야,0,31,6.52
5267,법정,3,18,OTT,16,54.1,1,평일저녁,0,44,8.63
5268,의학,3,12,케이블,12,92.7,1,평일저녁,0,41,10.01
5269,사극,2,29,OTT,20,80.0,2,주말심야,0,26,11.33
5270,코미디,2,16,케이블,12,72.5,3,주말심야,1,29,12.51
5271,판타지,5,0,지상파,16,16.2,3,평일심야,0,48,4.27
5272,로맨스,1,7,케이블,16,16.4,3,주말심야,0,28,8.61
5273,스릴러,3,21,케이블,16,12.7,2,평일심야,0,25,7.85
5274,사극,3,5,케이블,16,14.7,1,평일저녁,0,22,8.68
5275,법정,2,23,지상파,12,67.6,1,주말저녁,0,30,16.38
5276,의학,2,10,OTT,12,94.3,2,평일저녁,1,21,12.46
5277,판타지,5,8,지상파,20,97.7,2,주말심야,0,33,9.91
5278,로맨스,5,11,케이블,16,86.5,4,평일저녁,0,38,6.92
5279,판타지,5,8,케이블,16,90.7,1,주말저녁,0,33,10.18
5280,법정,2,22,지상파,16,85.1,4,주말저녁,0,27,14.36
5281,사극,4,27,케이블,16,31.5,4,평일저녁,0,49,9.5
5282,법정,2,17,지상파,12,36.7,1,주말저녁,0,24,13.87
5283,스릴러,1,26,지상파,12,11.5,2,평일저녁,0,28,10.96
5284,사극,1,8,OTT,16,53.2,4,주말저녁,1,22,9.75
5285,법정,5,3,지상파,16,92.8,4,주말저녁,0,26,10.87
5286,스릴러,4,20,케이블,12,17.0,1,평일심야,0,33,7.98
5287,스릴러,1,15,지상파,20,88.3,4,평일저녁,0,44,11.52
5288,스릴러,4,10,케이블,8,28.3,3,평일심야,1,37,5.19
5289,의학,2,11,케이블,16,59.9,1,평일저녁,1,33,13.11
5290,법정,1,22,지상파,16,80.2,1,평일심야,0,34,8.9
5291,코미디,2,28,지상파,20,24.3,1,평일저녁,0,30,11.17
5292,의학,3,1,케이블,8,96.8,2,평일심야,0,24,8.55
5293,사극,3,20,지상파,16,36.3,1,주말저녁,0,29,10.17
5294,사극,2,5,케이블,32,23.7,1,주말저녁,0,49,11.87
5295,판타지,1,1,케이블,16,11.8,2,평일저녁,0,44,6.82
5296,로맨스,4,29,지상파,16,61.0,3,주말저녁,0,21,10.79
5297,의학,5,26,지상파,16,78.4,2,평일저녁,0,43,11.84
5298,코미디,4,5,OTT,20,14.8,4,평일심야,0,42,4.55
5299,로맨스,2,19,지상파,16,88.6,4,평일심야,0,40,10.77
5300,사극,1,28,지상파,12,48.4,3,평일저녁,0,42,14.35
5301,코미디,4,15,케이블,24,33.0,3,평일저녁,0,31,8.91
5302,로맨스,1,28,OTT,8,33.1,1,주말저녁,0,30,14.23
5303,법정,4,22,OTT,12,8.5,3,주말심야,0,38,6.45
5304,법정,2,2,케이블,32,76.3,2,주말심야,0,32,8.15
5305,법정,1,14,OTT,12,90.6,1,평일저녁,0,29,11.97
5306,의학,5,25,케이블,16,22.0,1,주말저녁,1,50,9.33
5307,코미디,4,1,케이블,8,52.6,1,주말저녁,0,50,8.03
5308,의학,5,17,케이블,16,81.2,1,평일저녁,0,48,8.99
5309,판타지,5,21,케이블,12,98.5,2,평일저녁,0,20,8.24
5310,사극,1,2,지상파,16,89.2,1,평일저녁,0,47,15.89
5311,의학,1,13,케이블,20,84.9,1,평일저녁,1,25,10.53
5312,로맨스,4,4,지상파,16,45.2,3,주말저녁,1,48,9.8
5313,의학,3,20,지상파,12,92.3,2,평일저녁,0,48,13.54
5314,의학,1,11,지상파,24,55.6,3,평일저녁,0,33,10.41
5315,의학,5,1,케이블,16,13.4,1,평일저녁,0,20,6.71
5316,법정,4,3,지상파,16,27.6,2,평일심야,0,40,9.63
5317,법정,3,17,케이블,20,70.4,4,평일저녁,0,20,9.9
5318,사극,3,12,OTT,16,63.9,3,평일저녁,0,43,9.53
5319,판타지,2,12,케이블,20,74.8,1,평일저녁,0,37,10.93
5320,법정,4,19,지상파,16,64.6,2,주말심야,0,28,11.82
5321,법정,5,25,지상파,12,14.4,3,주말저녁,0,50,9.87
5322,의학,1,12,지상파,8,12.9,2,평일저녁,0,27,11.91
5323,법정,2,26,지상파,24,88.8,3,평일심야,1,33,9.19
5324,사극,2,3,케이블,20,83.0,1,주말저녁,0,20,12.27
5325,법정,4,1,지상파,16,6.0,4,평일저녁,0,20,9.04
5326,코미디,5,23,지상파,16,27.5,4,주말저녁,0,47,10.13
5327,스릴러,5,7,지상파,16,95.5,1,평일저녁,0,33,6.81
5328,법정,2,17,지상파,16,41.6,2,평일심야,0,35,9.91
5329,사극,5,0,지상파,20,54.6,1,주말심야,0,28,9.23
5330,의학,3,9,지상파,20,81.6,2,평일심야,0,29,10.22
5331,로맨스,4,11,케이블,8,18.0,4,평일저녁,0,29,7.69
5332,코미디,5,20,OTT,12,79.3,3,평일저녁,0,35,7.95
5333,스릴러,4,15,OTT,16,96.7,1,평일저녁,0,46,10.12
5334,사극,1,15,지상파,16,66.3,4,평일저녁,0,37,13.88
5335,로맨스,2,28,지상파,16,73.9,4,평일심야,1,31,11.14
5336,사극,1,27,지상파,16,59.2,4,평일저녁,0,34,15.28
5337,스릴러,4,2,케이블,16,8.4,4,평일저녁,0,37,4.31
5338,스릴러,2,6,지상파,12,98.2,1,평일저녁,0,47,11.49
5339,판타지,3,29,케이블,12,80.2,3,평일저녁,0,31,9.84
5340,의학,5,3,케이블,12,10.4,1,평일심야,1,27,3.73
5341,로맨스,5,17,케이블,16,61.9,1,주말저녁,1,37,9.92
5342,법정,2,24,케이블,24,36.3,2,평일심야,0,20,12.96
5343,사극,2,25,케이블,32,17.5,3,주말저녁,0,38,10.13
5344,스릴러,3,21,케이블,16,82.0,3,평일심야,0,46,10.59
5345,의학,5,16,OTT,12,98.8,1,평일저녁,0,32,9.73
5346,법정,4,20,지상파,8,98.3,3,평일심야,0,46,11.02
5347,의학,1,5,케이블,16,14.0,4,평일저녁,0,36,9.97
5348,사극,5,26,지상파,20,54.0,3,주말저녁,0,48,13.52
5349,판타지,2,4,지상파,20,73.9,2,평일저녁,0,44,11.11
5350,법정,1,16,케이블,16,9.5,3,주말저녁,0,50,12.54
5351,판타지,2,21,케이블,16,20.0,3,평일저녁,1,46,10.21
5352,판타지,1,6,지상파,16,67.4,2,평일저녁,1,27,10.56
5353,의학,4,18,케이블,24,63.0,4,평일심야,0,46,7.64
5354,판타지,2,1,지상파,32,60.0,2,평일심야,0,41,9.38
5355,의학,5,21,OTT,16,5.7,4,평일저녁,0,22,6.65
5356,의학,2,23,OTT,16,37.7,2,평일저녁,0,49,10.84
5357,코미디,3,25,지상파,16,94.5,3,주말저녁,0,26,13.05
5358,스릴러,5,12,케이블,16,73.4,2,평일저녁,0,48,9.06
5359,코미디,4,1,OTT,24,16.3,1,평일저녁,1,30,4.57
5360,스릴러,1,4,OTT,24,84.6,4,평일저녁,0,42,10.95
5361,의학,5,0,케이블,16,67.9,3,평일저녁,0,21,11.09
5362,의학,5,9,지상파,12,43.0,4,평일저녁,0,35,7.67
5363,의학,5,10,케이블,16,24.5,4,평일저녁,0,26,5.61
5364,의학,2,10,지상파,20,70.4,2,평일저녁,0,28,11.43
5365,판타지,2,28,지상파,16,94.3,2,평일저녁,0,40,11.6
5366,사극,2,7,OTT,24,57.1,1,평일저녁,0,36,10.59
5367,로맨스,2,24,케이블,24,75.0,2,평일저녁,0,23,11.3
5368,판타지,5,18,OTT,16,6.2,4,평일심야,0,39,2.5
5369,의학,5,16,케이블,16,67.4,1,평일심야,0,21,5.22
5370,로맨스,4,11,케이블,32,35.2,2,주말저녁,0,44,11.3
5371,법정,2,18,지상파,24,36.7,2,평일저녁,0,47,11.55
5372,스릴러,5,13,지상파,20,58.7,1,평일저녁,0,37,8.49
5373,사극,3,3,케이블,24,34.0,1,주말저녁,0,38,9.95
5374,법정,2,11,지상파,16,72.8,1,평일저녁,0,47,10.07
5375,코미디,5,14,케이블,16,39.1,2,주말저녁,0,38,6.59
5376,로맨스,3,23,지상파,12,50.3,4,평일저녁,0,41,9.62
5377,사극,3,10,지상파,32,28.0,1,평일저녁,0,38,9.83
5378,로맨스,4,21,OTT,16,10.7,4,평일저녁,0,33,6.35
5379,로맨스,3,1,지상파,16,20.3,1,주말저녁,0,38,11.19
5380,의학,4,15,지상파,16,43.6,4,주말저녁,0,31,8.98
5381,사극,2,3,지상파,24,60.4,2,평일저녁,0,46,9.71
5382,코미디,2,19,케이블,12,77.3,4,평일심야,0,36,4.96
5383,로맨스,2,28,지상파,16,43.5,2,주말저녁,0,50,14.35
5384,로맨스,3,11,OTT,32,77.5,2,주말저녁,0,39,6.96
5385,의학,4,9,케이블,16,39.0,4,주말저녁,0,32,10.63
5386,스릴러,3,8,OTT,16,94.8,3,평일저녁,0,35,9.01
5387,법정,2,1,지상파,12,94.8,2,주말저녁,0,37,11.7
5388,로맨스,1,3,OTT,8,16.2,4,주말저녁,0,29,10.98
5389,코미디,2,19,OTT,12,95.1,4,평일저녁,0,33,9.12
5390,판타지,2,20,OTT,16,79.6,3,평일저녁,0,31,8.74
5391,법정,1,15,케이블,24,78.0,4,평일저녁,0,43,11.56
5392,스릴러,1,11,케이블,8,10.3,1,주말저녁,0,43,11.0
5393,코미디,2,0,케이블,24,68.9,3,평일저녁,1,36,8.51
5394,스릴러,1,20,지상파,16,84.4,1,주말저녁,0,47,14.97
5395,사극,4,3,OTT,16,54.5,4,평일심야,0,43,8.63
5396,사극,4,28,지상파,12,90.5,3,평일저녁,0,44,13.19
5397,스릴러,2,6,케이블,24,88.9,3,주말저녁,0,40,10.99
5398,법정,4,7,지상파,16,39.7,2,주말심야,0,29,7.76
5399,의학,2,3,케이블,20,30.6,2,주말저녁,0,41,9.91
5400,코미디,1,25,OTT,8,30.2,1,주말심야,0,25,9.45
5401,로맨스,2,1,케이블,16,14.9,3,평일저녁,0,50,10.1
5402,법정,5,13,지상파,8,91.3,1,평일저녁,0,35,9.87
5403,의학,4,15,지상파,12,99.4,2,주말저녁,0,31,11.15
5404,의학,2,13,지상파,16,98.1,2,평일저녁,0,24,9.84
5405,사극,2,29,케이블,20,53.4,3,주말저녁,0,37,12.09
5406,스릴러,2,9,지상파,16,64.0,2,평일심야,0,22,8.31
5407,법정,4,13,지상파,8,96.0,3,주말저녁,0,49,13.03
5408,판타지,5,22,OTT,20,68.0,4,평일심야,0,41,5.9
5409,로맨스,1,9,케이블,32,50.7,2,주말심야,0,26,8.04
5410,사극,2,25,지상파,24,29.6,3,평일심야,0,33,10.49
5411,의학,4,10,지상파,16,15.8,3,평일심야,0,42,8.39
5412,의학,1,21,지상파,12,8.1,1,주말저녁,0,40,12.93
5413,법정,1,18,케이블,24,39.4,3,평일저녁,0,22,8.59
5414,로맨스,4,25,OTT,16,78.6,1,주말저녁,0,31,10.02
5415,로맨스,3,1,지상파,16,99.0,2,주말심야,0,22,8.6
5416,의학,4,14,OTT,8,59.4,1,평일저녁,1,23,8.72
5417,판타지,3,11,OTT,20,39.1,1,주말심야,0,33,8.32
5418,판타지,2,17,케이블,20,56.1,2,평일저녁,1,40,11.04
5419,법정,2,28,케이블,16,86.6,4,주말저녁,1,48,12.31
5420,의학,1,27,케이블,12,10.6,3,평일심야,0,35,9.25
5421,로맨스,1,29,케이블,20,51.6,2,평일심야,0,46,7.47
5422,판타지,4,0,지상파,24,22.5,4,평일심야,0,41,2.72
5423,의학,2,21,지상파,20,19.2,1,주말저녁,0,37,13.71
5424,스릴러,3,30,지상파,12,40.2,1,평일저녁,0,27,11.32
5425,의학,2,27,지상파,20,89.3,3,주말저녁,0,50,15.27
5426,판타지,4,19,OTT,20,28.1,3,주말저녁,1,30,10.51
5427,판타지,1,27,케이블,20,59.0,4,평일심야,0,33,9.04
5428,스릴러,5,10,OTT,24,22.4,1,평일심야,1,23,5.96
5429,코미디,4,25,케이블,16,48.8,1,평일심야,0,29,7.85
5430,법정,5,22,OTT,8,21.6,1,평일저녁,0,26,8.31
5431,스릴러,5,23,지상파,24,98.9,4,평일저녁,0,22,11.28
5432,스릴러,4,5,케이블,8,62.0,2,주말심야,1,33,7.4
5433,사극,1,24,케이블,16,72.7,4,주말저녁,0,49,11.12
5434,판타지,4,8,OTT,16,62.5,1,주말저녁,0,48,7.88
5435,로맨스,4,1,OTT,16,24.3,1,평일저녁,0,29,9.0
5436,코미디,3,10,지상파,24,74.4,1,평일저녁,0,35,11.15
5437,스릴러,3,11,케이블,16,83.8,4,주말저녁,0,47,12.38
5438,코미디,2,30,OTT,16,69.3,1,평일저녁,0,35,11.77
5439,코미디,4,21,지상파,16,60.4,2,평일저녁,0,21,11.38
5440,사극,3,12,지상파,16,14.0,3,주말심야,0,30,10.11
5441,스릴러,3,30,지상파,8,20.4,1,평일심야,1,31,6.51
5442,코미디,5,17,지상파,16,64.1,4,주말저녁,0,40,9.76
5443,의학,2,22,지상파,12,75.0,3,평일심야,0,47,13.25
5444,코미디,3,6,지상파,16,11.5,1,주말저녁,0,43,8.76
5445,로맨스,1,23,지상파,20,13.9,3,평일저녁,0,35,13.69
5446,판타지,1,22,지상파,20,84.2,2,주말저녁,0,35,13.85
5447,스릴러,3,27,지상파,16,97.9,4,평일심야,1,28,10.43
5448,로맨스,2,3,케이블,24,37.3,4,주말저녁,1,36,9.69
5449,로맨스,1,3,OTT,16,71.1,4,평일저녁,0,43,9.32
5450,로맨스,2,23,지상파,16,99.1,1,주말저녁,0,41,13.63
5451,코미디,4,22,지상파,20,29.1,2,주말저녁,0,37,10.86
5452,판타지,4,26,케이블,16,21.3,2,주말저녁,0,32,9.73
5453,판타지,3,14,케이블,20,65.3,1,주말저녁,0,45,8.98
5454,로맨스,2,7,지상파,16,55.0,3,평일저녁,0,26,10.36
5455,스릴러,4,16,지상파,24,60.8,4,주말저녁,0,20,12.38
5456,스릴러,2,4,지상파,32,9.7,1,주말저녁,1,26,11.21
5457,판타지,1,1,케이블,16,94.4,4,평일저녁,0,33,10.72
5458,코미디,5,26,OTT,32,50.4,3,평일저녁,0,21,6.85
5459,의학,2,14,지상파,24,23.9,2,주말저녁,0,21,10.15
5460,사극,2,25,지상파,24,91.8,2,주말심야,0,27,13.07
5461,판타지,2,26,OTT,16,93.5,4,주말저녁,0,27,9.74
5462,스릴러,1,12,케이블,16,30.6,1,주말저녁,0,48,8.71
5463,의학,1,25,OTT,8,74.6,4,주말저녁,1,50,9.25
5464,판타지,3,13,OTT,16,43.3,2,주말저녁,0,21,9.75
5465,판타지,2,27,OTT,16,91.2,1,평일심야,0,28,10.57
5466,판타지,4,20,지상파,12,9.7,2,평일저녁,1,20,8.22
