id,genre,director_tier,lead_actor_tier,production_budget,runtime_min,rating_age,release_month,is_sequel,is_imported,screen_count,box_office_grade
4002,호러,2,3,282.6,175,12세,12,0,0,2162,1
4003,스릴러,2,2,257.5,124,15세,12,0,0,2100,3
4004,로맨스,3,1,43.9,102,15세,6,0,1,2090,2
4005,로맨스,1,1,241.6,89,12세,9,0,1,2340,2
4006,드라마,4,5,163.2,110,청불,10,1,1,2095,1
4007,SF,1,4,73.1,83,12세,5,0,0,580,0
4008,드라마,3,1,5.0,173,15세,4,0,0,216,0
4009,로맨스,5,2,44.3,125,15세,8,0,0,190,0
4010,코미디,3,4,97.6,140,15세,12,0,1,1845,2
4011,로맨스,1,2,78.0,121,12세,3,0,0,1657,1
4012,애니메이션,3,2,132.3,159,15세,6,0,0,2425,3
4013,호러,1,2,179.6,120,12세,8,0,0,1083,1
4014,드라마,2,3,244.5,155,12세,12,1,0,1752,2
4015,드라마,5,2,60.1,90,15세,12,0,0,975,0
4016,코미디,5,1,89.3,137,15세,5,0,0,755,0
4017,코미디,2,3,279.7,156,전체관람가,8,0,0,2264,2
4018,드라마,3,1,115.9,113,청불,9,0,1,2094,1
4019,애니메이션,3,5,62.5,150,12세,11,1,1,1594,0
4020,애니메이션,1,1,222.9,96,15세,9,0,1,1290,2
4021,로맨스,3,5,32.1,83,15세,9,0,0,865,0
4022,로맨스,1,4,229.0,160,청불,1,1,0,1196,1
4023,호러,2,1,171.4,145,15세,8,0,1,323,2
4024,호러,5,4,227.2,97,전체관람가,12,0,1,1264,1
4025,호러,4,3,28.5,89,전체관람가,8,0,1,1103,0
4026,애니메이션,4,5,234.7,174,12세,6,0,0,2422,1
4027,로맨스,1,3,123.2,109,15세,11,0,1,1558,1
4028,애니메이션,1,4,193.8,97,15세,9,0,0,2471,2
4029,액션,3,5,128.8,95,12세,4,1,0,1480,1
4030,액션,3,2,184.5,159,15세,8,0,1,2392,3
4031,코미디,3,4,216.9,143,12세,4,1,1,1937,3
4032,로맨스,2,2,46.8,114,전체관람가,1,0,1,510,2
4033,호러,1,2,143.0,127,15세,3,0,1,441,0
4034,애니메이션,4,3,109.0,124,12세,4,0,0,1728,2
4035,스릴러,1,4,115.5,132,전체관람가,9,0,0,1832,2
4036,스릴러,3,4,63.0,96,15세,5,0,1,752,0
4037,드라마,3,3,181.1,143,12세,5,0,0,840,0
4038,SF,1,3,249.0,138,12세,12,0,0,1894,3
4039,액션,2,2,4.0,140,15세,2,0,0,1361,2
4040,코미디,2,2,169.0,177,12세,7,0,0,1680,2
4041,SF,4,5,113.7,135,12세,9,1,1,1949,1
4042,드라마,3,4,256.0,91,12세,3,0,0,1795,2
4043,코미디,5,5,182.5,144,15세,10,0,1,1245,0
4044,호러,2,4,17.6,153,전체관람가,11,1,0,1084,0
4045,애니메이션,1,3,223.6,110,15세,9,0,0,1485,2
4046,SF,5,5,29.0,175,청불,8,1,1,1532,0
4047,스릴러,5,2,258.4,141,전체관람가,6,0,0,584,0
4048,SF,3,5,131.2,176,15세,2,0,1,1114,0
4049,스릴러,1,2,270.4,93,12세,4,0,0,618,0
4050,호러,4,1,160.2,151,12세,3,0,1,842,0
4051,애니메이션,3,1,188.3,120,15세,3,0,0,2117,2
4052,드라마,5,4,132.0,116,12세,3,0,1,364,0
4053,로맨스,1,1,283.7,105,15세,11,1,0,1270,3
4054,애니메이션,3,2,208.6,123,전체관람가,3,0,1,787,1
4055,호러,1,3,209.3,179,15세,2,0,1,348,0
4056,호러,3,2,131.1,128,15세,3,1,1,1524,3
4057,코미디,4,4,140.4,162,15세,5,0,0,1940,0
4058,액션,1,2,174.7,161,12세,8,0,0,121,2
4059,코미디,4,3,129.4,146,청불,8,0,0,1789,0
4060,호러,2,1,126.3,145,15세,6,0,1,1162,1
4061,드라마,1,1,191.3,177,12세,11,1,0,1404,3
4062,로맨스,5,4,57.0,135,15세,10,0,0,1428,0
4063,스릴러,2,1,186.9,171,청불,10,0,0,122,1
4064,애니메이션,5,5,30.3,86,12세,12,1,1,372,0
4065,로맨스,1,4,100.7,153,15세,4,0,0,1746,1
4066,로맨스,4,2,27.2,102,12세,2,1,1,932,1
4067,액션,2,2,243.1,122,전체관람가,2,0,0,1835,3
4068,로맨스,3,3,237.9,97,15세,1,0,0,331,1
4069,호러,4,1,106.5,113,12세,11,0,0,452,0
4070,SF,1,4,226.4,135,15세,4,0,0,1723,1
4071,호러,5,1,182.6,85,15세,7,0,0,1746,1
4072,코미디,3,5,129.5,94,15세,2,0,1,238,0
4073,드라마,2,3,278.5,140,전체관람가,11,1,0,846,3
4074,호러,3,1,291.5,94,15세,8,0,1,1656,1
4075,액션,5,3,11.3,110,12세,3,0,1,1222,0
4076,애니메이션,2,2,131.2,121,청불,4,0,0,723,1
4077,코미디,5,1,179.8,84,15세,1,0,1,481,0
4078,로맨스,3,5,224.7,122,15세,1,0,0,1525,2
4079,드라마,1,1,23.4,154,15세,6,0,1,1149,1
4080,로맨스,2,3,56.8,121,15세,7,0,0,1797,3
4081,로맨스,5,2,278.7,89,12세,10,0,1,1598,1
4082,호러,1,1,140.6,122,전체관람가,12,0,0,1469,2
4083,액션,4,5,197.1,155,12세,7,0,0,2454,3
4084,SF,1,4,109.4,88,15세,7,0,1,720,0
4085,로맨스,3,4,208.2,174,15세,3,0,0,2056,0
4086,SF,2,1,268.9,128,전체관람가,12,0,1,608,2
4087,스릴러,1,1,11.2,115,15세,12,0,0,1889,2
4088,호러,1,2,78.1,93,15세,4,1,0,2455,3
4089,코미디,2,3,254.4,144,청불,5,1,0,1852,2
4090,SF,5,2,250.2,85,전체관람가,4,0,1,932,0
4091,애니메이션,1,3,236.7,112,15세,1,0,0,2386,3
4092,스릴러,1,1,97.9,174,전체관람가,4,0,0,1297,3
4093,액션,2,1,25.7,106,전체관람가,6,0,0,1430,2
4094,코미디,3,4,284.1,103,15세,4,0,0,1175,1
4095,호러,2,1,90.9,117,12세,9,1,0,424,2
4096,SF,5,3,153.5,144,15세,9,1,1,2246,1
4097,스릴러,4,1,289.9,80,15세,12,1,0,411,1
4098,SF,1,4,102.5,83,전체관람가,8,1,0,502,2
4099,로맨스,2,1,130.2,155,12세,5,1,1,2009,2
4100,코미디,5,5,188.8,117,12세,8,1,1,1883,2
4101,호러,1,5,210.2,120,15세,4,0,1,658,0
4102,코미디,3,5,194.1,162,청불,7,1,0,1962,2
4103,코미디,4,3,209.9,107,15세,7,0,1,1928,0
4104,호러,5,5,199.3,117,전체관람가,2,0,1,2444,1
4105,액션,5,5,77.0,136,12세,5,0,0,2225,1
4106,액션,2,3,94.1,135,15세,6,1,1,980,2
4107,드라마,5,4,120.4,83,15세,7,0,1,1368,0
4108,코미디,5,5,195.2,159,12세,3,0,1,872,0
4109,스릴러,3,5,210.7,119,전체관람가,8,0,0,244,0
4110,액션,2,5,112.0,136,15세,7,0,1,1362,3
4111,애니메이션,2,4,60.7,120,15세,8,0,1,112,0
4112,액션,2,1,129.9,123,12세,5,0,0,2276,3
4113,스릴러,3,2,288.5,140,12세,4,1,0,1551,1
4114,코미디,2,3,93.0,128,12세,10,0,0,566,1
4115,액션,2,1,211.2,152,15세,5,0,0,777,1
4116,애니메이션,3,3,167.8,147,15세,4,0,0,2276,3
4117,로맨스,5,4,141.7,166,전체관람가,3,0,1,115,0
4118,스릴러,5,5,240.7,103,15세,5,0,1,1493,2
4119,호러,3,4,264.8,174,전체관람가,4,0,1,878,0
4120,액션,5,1,89.1,158,12세,6,0,0,1971,1
4121,SF,3,3,286.3,99,전체관람가,7,0,0,1674,1
4122,스릴러,4,1,13.2,164,15세,11,0,0,1235,0
4123,코미디,2,2,77.0,98,15세,3,0,0,1195,1
4124,액션,4,2,250.0,91,청불,2,0,0,991,1
4125,SF,5,2,211.6,122,전체관람가,12,0,0,1365,1
4126,액션,5,1,287.5,104,12세,8,0,0,296,1
4127,코미디,3,1,298.2,147,청불,8,0,0,819,0
4128,드라마,3,3,5.2,128,15세,11,0,0,648,0
4129,로맨스,3,2,82.7,124,12세,1,0,0,1017,2
4130,로맨스,2,4,297.4,146,12세,10,0,0,2449,2
4131,호러,3,2,5.3,134,전체관람가,6,1,0,1268,0
4132,SF,5,2,40.9,106,15세,6,0,0,2353,0
4133,드라마,3,4,255.7,153,청불,1,1,0,381,1
4134,로맨스,1,3,70.8,88,15세,12,0,0,847,1
4135,드라마,5,4,262.8,180,15세,9,0,1,1166,0
4136,SF,5,2,50.0,143,15세,1,0,1,1117,0
4137,SF,3,3,83.2,174,15세,8,0,0,1133,0
4138,코미디,2,2,231.5,86,12세,12,1,1,660,2
4139,스릴러,5,5,198.3,86,12세,1,0,1,2014,0
4140,애니메이션,5,1,261.5,142,12세,6,1,0,2228,1
4141,호러,1,5,263.8,120,15세,1,0,1,1350,1
4142,스릴러,4,5,22.4,145,12세,9,0,1,494,0
4143,액션,5,1,256.3,175,12세,4,0,1,2327,1
4144,드라마,2,3,144.1,167,12세,11,0,0,1736,2
4145,코미디,2,1,256.7,125,15세,8,1,1,989,2
4146,SF,3,2,179.7,101,15세,11,0,1,389,0
4147,드라마,1,2,7.4,100,청불,9,0,1,1822,0
4148,애니메이션,2,1,167.3,100,15세,2,0,0,505,1
4149,호러,4,2,60.6,123,청불,3,0,0,973,0
4150,호러,4,4,110.3,117,15세,10,0,1,122,0
4151,코미디,2,5,183.4,132,청불,12,1,1,2340,3
4152,드라마,3,1,154.9,104,청불,9,0,0,1034,0
4153,애니메이션,3,5,158.7,153,전체관람가,5,0,1,2117,1
4154,스릴러,3,4,227.3,154,전체관람가,5,1,0,2283,3
4155,액션,2,4,46.2,122,15세,12,0,1,1031,1
4156,드라마,4,2,187.2,132,15세,1,1,0,2138,2
4157,로맨스,4,4,175.6,153,15세,1,0,0,2189,1
4158,드라마,1,3,64.0,168,전체관람가,6,0,1,1568,1
4159,코미디,4,4,145.7,95,12세,12,0,1,2367,2
4160,액션,2,4,122.9,171,12세,1,0,0,1494,2
4161,스릴러,5,3,153.0,146,청불,3,0,0,1989,0
4162,호러,4,5,134.5,100,15세,12,1,0,783,0
4163,SF,3,4,64.2,162,12세,8,0,0,2194,0
4164,SF,5,5,278.4,135,15세,7,0,0,2043,2
4165,로맨스,4,4,295.8,136,12세,2,1,1,582,0
4166,애니메이션,2,3,281.2,165,12세,8,0,0,1840,3
4167,로맨스,3,3,252.0,135,15세,1,0,1,1741,1
4168,코미디,3,3,243.9,176,12세,7,0,1,1614,1
4169,SF,1,3,85.2,151,청불,11,0,1,2218,1
4170,코미디,1,1,51.3,90,12세,12,1,0,1961,3
4171,애니메이션,1,3,64.7,169,전체관람가,12,0,1,1853,2
4172,SF,4,4,4.2,168,청불,6,0,0,1629,0
4173,액션,1,3,232.7,98,청불,7,0,0,2362,2
4174,로맨스,2,2,119.1,134,12세,2,0,0,688,1
4175,액션,3,4,216.2,98,15세,4,0,0,2425,3
4176,액션,3,3,242.3,157,12세,1,0,0,903,1
4177,스릴러,1,5,191.1,124,전체관람가,9,0,0,1056,2
4178,애니메이션,3,3,246.4,104,15세,7,0,0,2247,2
4179,드라마,2,1,17.3,98,15세,12,0,0,281,0
4180,애니메이션,1,2,110.2,135,청불,5,0,1,1590,1
4181,SF,1,3,127.0,83,청불,2,0,0,1037,1
4182,로맨스,3,3,125.3,87,12세,5,0,1,1981,2
4183,애니메이션,3,2,149.2,115,청불,3,0,0,443,0
4184,스릴러,1,1,119.1,130,12세,2,0,0,2260,2
4185,호러,2,5,265.2,142,15세,3,0,0,1162,1
4186,애니메이션,3,2,94.9,172,12세,8,0,0,229,1
4187,드라마,4,1,213.7,105,15세,2,0,1,1849,3
4188,로맨스,3,4,79.5,139,12세,8,1,0,1566,3
4189,스릴러,4,2,240.4,155,청불,7,0,0,1182,0
4190,코미디,1,3,234.5,110,청불,2,0,1,2184,2
4191,스릴러,1,4,70.6,98,15세,1,0,0,264,0
4192,애니메이션,1,4,252.1,110,15세,8,0,0,1820,2
4193,호러,3,5,48.4,94,청불,12,0,1,687,0
4194,호러,1,2,176.2,125,전체관람가,1,0,1,1197,1
4195,스릴러,1,5,162.3,136,12세,11,0,1,648,0
4196,애니메이션,3,1,280.9,96,청불,6,0,1,2333,2
4197,애니메이션,4,4,255.5,157,12세,6,0,0,463,0
4198,드라마,5,3,84.4,136,15세,7,0,0,740,1
4199,로맨스,2,5,259.8,101,15세,10,0,0,1623,0
4200,스릴러,3,3,297.5,82,15세,4,1,0,1436,1
4201,호러,2,3,240.8,171,12세,7,1,1,1305,3
4202,SF,3,1,44.5,91,전체관람가,10,1,0,1860,3
4203,호러,1,4,84.0,102,15세,8,0,0,2028,2
4204,로맨스,4,2,159.0,120,청불,10,0,0,2044,1
4205,호러,5,3,206.3,174,12세,4,0,0,788,0
4206,SF,1,2,2.7,89,15세,10,0,0,244,0
4207,스릴러,3,2,40.9,125,전체관람가,6,0,0,1328,0
4208,애니메이션,2,4,145.1,114,15세,8,0,1,1613,0
4209,코미디,4,3,258.7,107,전체관람가,7,1,0,477,0
4210,애니메이션,2,2,92.4,134,전체관람가,11,0,0,2494,3
4211,액션,3,5,253.6,81,청불,9,0,0,2155,0
4212,애니메이션,1,1,17.0,128,15세,10,1,0,678,0
4213,로맨스,5,4,52.4,108,15세,6,0,0,1525,0
4214,코미디,4,2,217.1,145,전체관람가,2,0,0,497,0
4215,로맨스,1,5,267.7,139,12세,4,1,0,1206,1
4216,호러,3,4,37.8,166,12세,1,0,0,1523,0
4217,코미디,5,2,261.4,98,15세,10,0,0,2337,3
4218,로맨스,4,5,282.9,98,15세,8,0,0,1401,1
4219,코미디,1,4,199.8,83,12세,1,0,1,218,1
4220,호러,1,1,90.8,169,12세,11,1,0,347,2
4221,코미디,2,1,286.6,151,15세,12,1,1,324,1
4222,스릴러,3,3,226.4,151,12세,9,0,1,1112,2
4223,호러,4,5,35.0,177,15세,3,0,0,718,0
4224,애니메이션,1,2,264.1,103,청불,2,0,0,1653,2
4225,액션,1,1,294.7,123,15세,8,0,1,476,0
4226,SF,5,4,127.3,146,15세,2,1,0,772,1
4227,애니메이션,2,5,206.0,165,15세,10,1,1,1893,1
4228,SF,2,4,23.5,172,전체관람가,12,0,0,900,0
4229,스릴러,3,4,153.6,114,12세,9,0,0,1137,1
4230,액션,1,2,70.5,155,15세,12,0,0,210,1
4231,코미디,4,3,298.8,167,청불,7,1,0,1526,0
4232,로맨스,2,3,266.8,166,15세,8,0,1,1794,2
4233,애니메이션,5,2,284.5,135,청불,7,0,1,1071,1
4234,SF,4,2,23.9,172,전체관람가,9,0,0,1517,1
4235,애니메이션,1,4,70.8,97,12세,4,0,1,1452,1
4236,코미디,4,1,123.9,97,15세,4,0,1,1201,0
4237,코미디,3,1,60.1,116,15세,2,0,0,815,2
4238,로맨스,4,2,157.3,116,15세,12,0,0,221,0
4239,애니메이션,5,3,200.8,148,15세,3,0,0,1342,0
4240,호러,3,2,75.1,148,청불,8,0,0,1606,0
4241,드라마,3,2,97.8,155,전체관람가,4,0,0,350,0
4242,스릴러,3,5,46.8,104,12세,11,0,0,1503,0
4243,드라마,2,3,290.9,175,12세,3,0,1,2293,2
4244,스릴러,5,3,215.2,105,전체관람가,5,0,1,1188,1
4245,애니메이션,1,4,21.8,106,청불,7,0,0,284,0
4246,코미디,5,3,129.6,93,12세,4,0,0,1962,0
4247,드라마,3,2,139.0,115,12세,6,0,0,1921,1
4248,드라마,5,3,233.1,112,15세,9,0,0,1385,0
4249,코미디,4,2,186.6,169,청불,1,0,1,2290,1
4250,스릴러,2,3,223.4,88,청불,4,0,1,2160,1
4251,애니메이션,5,5,191.7,174,12세,1,0,1,1428,1
4252,액션,2,1,265.7,151,청불,4,0,0,1447,2
4253,호러,1,4,230.0,137,청불,10,0,0,328,0
4254,스릴러,4,2,154.4,151,청불,9,1,1,1445,0
4255,드라마,5,3,101.6,123,15세,1,0,0,1580,2
4256,액션,4,1,136.5,150,12세,9,0,1,1014,1
4257,스릴러,5,4,229.4,97,15세,4,0,1,209,0
4258,SF,1,1,4.6,152,청불,11,0,1,2229,1
4259,드라마,1,4,26.8,162,청불,10,1,1,2025,0
4260,호러,4,2,271.9,154,15세,7,0,0,1429,0
4261,드라마,2,3,29.4,80,12세,4,0,0,1766,1
4262,스릴러,3,1,298.9,98,15세,6,0,1,1037,2
4263,호러,2,3,281.8,141,12세,11,0,1,1809,0
4264,코미디,5,4,145.7,112,12세,11,0,1,986,0
4265,애니메이션,4,2,295.8,148,15세,11,0,0,1956,2
4266,로맨스,3,4,200.8,127,15세,9,0,0,661,0
4267,스릴러,4,5,82.0,137,청불,4,0,0,1366,0
4268,로맨스,4,1,293.0,171,15세,4,0,0,843,2
4269,로맨스,5,4,209.1,175,12세,2,0,0,422,0
4270,로맨스,4,2,11.7,142,15세,2,0,1,2139,2
4271,애니메이션,3,5,264.3,171,15세,4,1,0,260,0
4272,로맨스,5,3,107.1,105,15세,7,0,0,1492,1
4273,애니메이션,3,2,128.8,149,12세,10,0,0,2369,2
4274,드라마,5,4,190.7,80,12세,4,0,0,1392,1
4275,호러,4,3,246.4,178,12세,8,0,0,1644,2
4276,스릴러,2,2,217.0,111,12세,3,0,0,1726,3
4277,로맨스,1,4,241.1,116,12세,1,0,0,564,2
4278,호러,3,5,131.8,154,청불,12,0,0,770,0
4279,코미디,4,4,209.4,143,15세,3,0,0,1101,0
4280,호러,2,4,278.3,145,12세,2,0,1,963,2
4281,드라마,2,5,116.1,163,15세,6,0,0,2401,2
4282,애니메이션,1,3,289.1,106,12세,12,0,0,515,1
4283,드라마,3,1,95.6,96,12세,3,0,0,264,0
4284,드라마,2,4,57.4,97,청불,8,0,0,251,0
4285,애니메이션,2,5,239.5,112,15세,11,1,0,1096,1
4286,로맨스,4,2,60.9,93,15세,1,0,0,1295,1
4287,스릴러,4,1,45.6,97,청불,8,0,0,1223,0
4288,스릴러,2,1,5.0,94,15세,10,0,0,254,0
4289,액션,5,1,236.0,87,15세,5,0,0,2231,3
4290,호러,1,4,238.6,106,전체관람가,3,0,1,1946,2
4291,로맨스,1,5,171.9,156,15세,8,1,0,1863,2
4292,호러,5,3,288.1,80,청불,10,0,1,1324,0
4293,호러,2,4,143.1,168,전체관람가,4,1,0,961,0
4294,SF,5,1,120.6,136,12세,9,0,1,2497,1
4295,코미디,5,4,190.8,103,12세,3,0,0,1536,1
4296,호러,2,1,251.8,93,15세,3,0,0,1621,2
4297,코미디,1,1,276.7,84,전체관람가,12,0,1,1057,3
4298,코미디,2,5,28.8,117,전체관람가,5,0,0,504,0
4299,애니메이션,3,1,47.8,146,15세,12,0,1,2456,3
4300,액션,4,3,108.7,112,15세,1,0,0,1434,2
4301,로맨스,3,4,210.6,177,12세,3,1,1,1970,2
4302,액션,5,1,234.5,105,청불,6,1,0,1571,2
4303,드라마,3,1,129.4,80,15세,9,1,0,497,0
4304,SF,1,1,152.7,141,청불,10,1,0,297,0
4305,로맨스,1,4,175.1,96,12세,12,1,1,661,2
4306,애니메이션,4,1,138.2,91,12세,12,1,0,1683,2
4307,호러,1,3,148.0,137,청불,8,0,0,595,0
4308,SF,3,2,92.8,106,12세,10,0,0,988,1
4309,호러,2,2,127.5,92,전체관람가,1,0,1,1351,1
4310,애니메이션,1,2,284.1,130,15세,11,1,0,2168,3
4311,코미디,1,1,97.6,88,15세,4,0,0,533,0
4312,애니메이션,1,4,77.9,106,15세,7,0,0,1543,1
4313,로맨스,4,1,227.6,149,12세,6,1,0,703,1
4314,애니메이션,1,5,184.6,164,12세,10,0,0,2247,2
4315,로맨스,2,1,5.2,96,전체관람가,9,0,1,2419,2
4316,로맨스,5,5,192.0,87,15세,4,0,0,1416,1
4317,호러,2,4,54.1,173,청불,6,1,0,2042,1
4318,SF,1,3,22.7,143,15세,8,0,0,132,1
4319,로맨스,4,5,134.6,141,15세,4,0,1,140,0
4320,스릴러,5,2,53.4,138,전체관람가,8,0,1,1089,1
4321,애니메이션,5,2,121.6,136,12세,5,0,0,1984,1
4322,호러,1,2,291.0,145,15세,12,1,1,1082,3
4323,코미디,2,1,66.5,97,12세,6,0,1,1114,1
4324,로맨스,3,5,260.7,139,15세,11,1,0,1219,1
4325,액션,1,3,132.5,114,15세,12,1,0,1585,2
4326,드라마,1,4,4.7,147,12세,9,0,1,2045,2
4327,코미디,2,4,240.0,131,청불,3,1,0,2360,1
4328,드라마,2,1,123.6,120,15세,6,0,0,2484,3
4329,코미디,3,4,88.9,169,12세,3,0,0,350,0
4330,코미디,5,1,135.7,172,15세,3,0,1,297,0
4331,로맨스,4,1,297.5,140,전체관람가,6,0,0,1540,3
4332,호러,2,3,197.1,146,전체관람가,12,1,0,807,2
4333,코미디,2,2,275.5,146,15세,10,0,0,1354,2
4334,코미디,4,3,262.5,100,12세,1,0,0,1724,1
4335,스릴러,2,3,81.7,168,12세,12,0,1,1209,1
4336,스릴러,5,1,34.8,102,15세,4,1,0,463,0
4337,SF,1,3,260.6,169,15세,8,0,0,2097,1
4338,호러,1,1,191.6,148,12세,4,0,0,2364,3
4339,호러,4,5,194.3,167,전체관람가,11,0,0,2077,1
4340,SF,4,2,135.3,145,15세,9,0,0,633,0
4341,코미디,5,4,22.1,156,15세,3,1,0,321,0
4342,호러,4,5,211.0,127,청불,4,0,1,1774,0
4343,로맨스,4,5,216.4,133,15세,6,0,0,210,0
4344,호러,3,4,258.6,128,15세,12,1,0,541,1
4345,로맨스,3,3,192.6,155,청불,9,0,0,1961,0
4346,코미디,3,2,46.4,133,12세,10,0,1,1054,1
4347,애니메이션,4,5,14.3,163,15세,9,0,0,1373,0
4348,SF,4,2,183.4,135,12세,9,0,0,2450,3
4349,액션,1,4,263.9,120,15세,10,1,0,2153,3
4350,스릴러,2,5,45.0,175,전체관람가,8,1,1,364,1
4351,액션,1,5,5.3,120,12세,5,0,0,2429,0
4352,호러,3,3,297.9,106,15세,11,0,1,290,0
4353,스릴러,1,4,23.2,141,12세,3,0,1,1692,0
4354,드라마,5,2,73.6,132,전체관람가,4,0,0,2231,1
4355,스릴러,3,5,235.0,96,청불,8,0,0,1602,0
4356,애니메이션,2,4,53.1,97,15세,12,0,1,1562,2
4357,호러,2,1,130.3,95,12세,4,0,0,830,2
4358,애니메이션,3,2,187.9,155,12세,1,0,0,986,3
4359,스릴러,4,1,42.6,126,청불,7,0,0,584,0
4360,로맨스,4,2,163.0,130,15세,7,0,0,1116,0
4361,애니메이션,3,3,171.8,172,전체관람가,1,0,1,931,1
4362,로맨스,4,2,166.8,87,청불,2,0,0,321,0
4363,애니메이션,2,1,29.5,99,15세,1,0,1,907,1
4364,스릴러,2,5,283.9,89,12세,3,0,0,393,1
4365,드라마,1,1,147.3,81,15세,5,0,0,2199,3
4366,드라마,2,1,30.1,83,15세,10,1,1,806,1
4367,호러,4,4,95.2,125,15세,3,1,1,990,0
4368,코미디,3,3,287.7,172,12세,7,1,0,914,2
4369,SF,3,1,226.5,145,15세,10,1,1,108,0
4370,애니메이션,4,4,281.7,145,12세,6,0,1,701,0
4371,드라마,3,4,142.1,124,12세,5,0,0,860,0
4372,로맨스,2,4,32.2,117,15세,7,1,0,738,0
4373,코미디,1,1,280.0,163,12세,6,0,0,276,1
4374,드라마,4,2,130.1,91,전체관람가,4,0,0,449,1
4375,스릴러,3,3,233.2,155,15세,11,0,1,560,0
4376,SF,3,5,92.3,174,전체관람가,9,1,0,1927,2
4377,스릴러,1,3,115.8,109,15세,11,0,0,1612,1
4378,호러,2,5,4.3,138,15세,3,0,0,2368,0
4379,로맨스,2,1,285.4,143,12세,5,0,0,447,0
4380,로맨스,5,3,78.8,165,15세,9,0,0,842,0
4381,로맨스,4,5,113.0,179,전체관람가,10,0,1,1639,0
4382,드라마,5,3,216.6,117,12세,2,1,1,1864,3
4383,로맨스,3,4,76.7,118,12세,8,0,0,641,1
4384,로맨스,5,2,31.0,118,12세,5,0,0,1017,0
4385,액션,5,3,19.5,85,전체관람가,5,1,0,1949,2
4386,드라마,1,4,256.1,173,15세,5,0,0,1015,0
4387,스릴러,5,4,92.3,157,15세,11,0,0,1834,0
4388,로맨스,3,1,227.4,135,15세,7,0,0,357,2
4389,호러,3,1,260.2,138,15세,3,0,0,348,1
4390,로맨스,4,2,189.9,113,청불,11,1,0,1425,2
4391,스릴러,2,3,167.0,108,청불,3,0,0,2344,1
4392,애니메이션,4,1,268.5,125,12세,10,0,0,1509,1
4393,코미디,4,3,253.3,131,청불,1,0,1,375,0
4394,코미디,2,2,26.7,115,12세,9,0,1,1737,1
4395,로맨스,4,4,52.6,137,청불,10,0,0,820,0
4396,드라마,1,4,154.3,151,12세,5,0,0,593,0
4397,드라마,2,4,78.8,109,15세,9,0,0,118,1
4398,호러,2,5,71.5,111,12세,10,1,0,2485,0
4399,스릴러,2,4,31.2,148,12세,11,0,0,1891,0
4400,애니메이션,1,5,40.3,169,12세,10,0,0,818,0
4401,애니메이션,4,3,176.6,172,12세,8,0,0,668,0
4402,스릴러,3,4,242.0,100,12세,3,0,0,2038,1
4403,로맨스,2,2,13.8,172,15세,7,1,1,588,0
4404,SF,2,1,111.6,117,12세,12,0,0,2238,3
4405,코미디,4,1,159.7,170,12세,3,0,0,461,0
4406,애니메이션,4,2,185.8,167,전체관람가,3,0,0,572,0
4407,코미디,2,5,274.8,175,15세,5,1,0,1910,2
4408,호러,2,1,61.5,140,전체관람가,4,1,1,1149,1
4409,스릴러,2,2,120.5,86,15세,12,0,1,214,0
4410,액션,5,2,238.6,97,15세,4,0,0,2373,2
4411,코미디,4,4,272.6,174,청불,1,0,1,651,0
4412,호러,4,1,172.2,133,15세,2,0,1,1306,1
4413,액션,2,5,227.4,130,15세,9,1,1,2456,2
4414,호러,1,5,67.9,161,15세,1,1,1,408,0
4415,SF,4,1,144.1,94,12세,4,1,1,491,2
4416,코미디,5,3,294.5,170,12세,10,0,1,1471,1
4417,로맨스,3,4,30.0,126,15세,6,0,0,2359,1
4418,로맨스,1,5,44.9,112,15세,7,0,1,126,0
4419,코미디,1,3,60.8,167,12세,5,0,1,1398,1
4420,호러,2,2,87.3,140,전체관람가,10,0,1,1026,0
4421,드라마,3,2,180.7,105,15세,1,0,0,2110,0
4422,드라마,3,4,90.5,98,15세,10,0,1,2311,0
4423,드라마,3,4,196.4,94,12세,10,0,0,1320,1
4424,SF,3,3,5.1,161,15세,4,0,1,1793,0
4425,호러,1,5,50.5,155,15세,2,0,0,1002,1
4426,스릴러,2,1,105.3,172,청불,9,0,0,2375,2
4427,액션,4,2,60.6,118,12세,5,0,1,739,0
4428,드라마,4,4,174.9,140,청불,6,0,0,2088,2
4429,SF,3,1,209.3,168,전체관람가,1,0,0,1795,3
4430,코미디,2,3,235.1,120,15세,1,0,0,1470,2
4431,스릴러,4,2,9.4,120,전체관람가,12,0,0,981,0
4432,코미디,5,1,141.5,123,12세,6,0,1,1325,1
4433,드라마,4,4,183.0,175,12세,9,0,0,312,0
4434,액션,3,5,126.4,110,12세,7,0,1,1722,2
4435,호러,5,2,7.9,100,15세,6,1,0,1718,0
4436,로맨스,5,2,84.8,118,15세,9,0,0,1423,0
4437,드라마,3,3,164.3,137,12세,3,0,0,506,0
4438,스릴러,5,2,66.6,173,15세,11,0,0,1710,0
4439,호러,3,5,102.3,175,전체관람가,7,1,0,882,0
4440,애니메이션,3,5,33.7,160,전체관람가,5,0,1,1174,0
4441,SF,2,3,263.1,107,청불,9,0,0,712,1
4442,호러,3,2,101.4,133,15세,10,0,0,953,0
4443,SF,1,5,23.4,117,12세,3,1,1,858,1
4444,코미디,4,1,243.3,166,15세,11,0,0,2307,1
4445,스릴러,2,1,35.8,125,15세,2,0,0,2111,2
4446,애니메이션,5,4,151.9,159,15세,7,0,0,1620,1
